COUNTRY,COMPETITION,COMPETITION_ID,BID,NAME,NUM_OF_UPDATES
Brazil,Paranaense U20,10007591,10011,TXStablePriceDemargined,10484
Brazil,Paulista A1,239,10011,TXStablePriceDemargined,620847
Brazil,Paulista A2,593,10011,TXStablePriceDemargined,662840
Brazil,Paulista A3,699,10011,TXStablePriceDemargined,306947
Brazil,Paulista Feminino,801,10011,TXStablePriceDemargined,163899
Brazil,Paulista Segunda Divisao,10015502,10011,TXStablePriceDemargined,344
Brazil,Paulista Segunda Divisao U23,10026788,10011,TXStablePriceDemargined,8689
Brazil,Paulista Serie A4,921,10011,TXStablePriceDemargined,20393
Brazil,Paulista U20,1506,10011,TXStablePriceDemargined,189713
Brazil,Pernambucano 1,392,10011,TXStablePriceDemargined,183049
Brazil,Pernambucano 2,934,10011,TXStablePriceDemargined,23097
Brazil,Pernambucano U20,50645,10011,TXStablePriceDemargined,9084
Brazil,Piauiense,400,10011,TXStablePriceDemargined,22909
Brazil,Piauiense Women,10005922,10011,TXStablePriceDemargined,6
Brazil,Potiguar,397,10011,TXStablePriceDemargined,49427
Brazil,Potiguar 2,10001986,10011,TXStablePriceDemargined,12090
Brazil,Potiguar U20,10005233,10011,TXStablePriceDemargined,2
Brazil,Recopa Catarinense,2050,10011,TXStablePriceDemargined,3324
Brazil,Recopa Gaucha,10011289,10011,TXStablePriceDemargined,9109
Brazil,Rondoniense,406,10011,TXStablePriceDemargined,4528
Brazil,Roraimense,411,10011,TXStablePriceDemargined,15155
Brazil,Roraimense Women,10023886,10011,TXStablePriceDemargined,3517
Brazil,Sao Paulo Youth Cup,1081,10011,TXStablePriceDemargined,587669
Brazil,Sergipano,402,10011,TXStablePriceDemargined,70108
Brazil,Sergipano 2,10000451,10011,TXStablePriceDemargined,8500
Brazil,Sergipano 3,10022857,10011,TXStablePriceDemargined,701
Brazil,Serie A,26,10011,TXStablePriceDemargined,4658174
Brazil,Serie B,89,10011,TXStablePriceDemargined,2432389
Brazil,Serie C,321,10011,TXStablePriceDemargined,817213
Brazil,Serie D,736,10011,TXStablePriceDemargined,1361981
Brazil,Sul-Matogrossense,401,10011,TXStablePriceDemargined,6010
Brazil,Supercopa Feminino,10006527,10011,TXStablePriceDemargined,812
Brazil,Supercopa do Brasil,2033,10011,TXStablePriceDemargined,11194
Brazil,Taca FPF,10022839,10011,TXStablePriceDemargined,6054
Brazil,Tocantinense,407,10011,TXStablePriceDemargined,9508
Brazil,U20 Cup,10018517,10011,TXStablePriceDemargined,942
Brazil,U20 League,50052,10011,TXStablePriceDemargined,592
Brunei,Super League,912,10011,TXStablePriceDemargined,7894
Bulgaria,A PFG,59,10011,TXStablePriceDemargined,1910681
Bulgaria,Cup,201,10011,TXStablePriceDemargined,200441
Bulgaria,Second League,60,10011,TXStablePriceDemargined,891609
Bulgaria,Super Cup,453,10011,TXStablePriceDemargined,4894
Bulgaria,Third League,664,10011,TXStablePriceDemargined,968
Bulgaria,Women's League,1165,10011,TXStablePriceDemargined,356
Burkina Faso,Coupe du Faso,50945,10011,TXStablePriceDemargined,364
Burkina Faso,Ligue 1,878,10011,TXStablePriceDemargined,17083
Burundi,Ligue A,914,10011,TXStablePriceDemargined,158
Cambodia,C-League,797,10011,TXStablePriceDemargined,659810
Cambodia,Hun Sen Cup,1011,10011,TXStablePriceDemargined,108759
Cambodia,Super Cup,10006698,10011,TXStablePriceDemargined,2566
Cambodia,Women's League,10020086,10011,TXStablePriceDemargined,5
Cameroon,Elite One,266,10011,TXStablePriceDemargined,116408
Cameroon,Elite Two,1614,10011,TXStablePriceDemargined,1
Cameroon,Super League Women,50873,10011,TXStablePriceDemargined,1533
Cameroon,Trophee des Champions,2034,10011,TXStablePriceDemargined,475
Canada,Canadian Championship,785,10011,TXStablePriceDemargined,42053
Canada,Canadian Premier League,1872,10011,TXStablePriceDemargined,287193
Canada,League 1 BC,10007210,10011,TXStablePriceDemargined,149
Canada,League 1 Ontario Premier,1943,10011,TXStablePriceDemargined,1066
Canada,Northern Super League Women,10020692,10011,TXStablePriceDemargined,6923
Chile,Ascenso Femenino,10016386,10011,TXStablePriceDemargined,10727
Chile,Biobio Cup,10023096,10011,TXStablePriceDemargined,2059
Chile,Copa Chile,635,10011,TXStablePriceDemargined,112675
Chile,Copa de la Liga,10026188,10011,TXStablePriceDemargined,318379
Chile,Primera B,438,10011,TXStablePriceDemargined,1042059
Chile,Primera Division,90,10011,TXStablePriceDemargined,1766405
Chile,Primera Division Women,50194,10011,TXStablePriceDemargined,116358
Chile,Segunda División,1020,10011,TXStablePriceDemargined,451805
Chile,Super Cup,1147,10011,TXStablePriceDemargined,38056
Chile,Tercera,779,10011,TXStablePriceDemargined,173429
China,CSL,51,10011,TXStablePriceDemargined,3042582
China,China League One,148,10011,TXStablePriceDemargined,954012
China,China League Two,10007914,10011,TXStablePriceDemargined,847936
China,China National Games Women,50198,10011,TXStablePriceDemargined,27205
China,China Super League Women,50197,10011,TXStablePriceDemargined,184363
China,FA Cup,276,10011,TXStablePriceDemargined,181036
China,League 1,10007110,10011,TXStablePriceDemargined,53953
China,National Games U20,10023121,10011,TXStablePriceDemargined,21200
China,Super Cup,1123,10011,TXStablePriceDemargined,10380
China,U21 League,10009794,10011,TXStablePriceDemargined,18537
Chinese Taipei,Premier League,383,10011,TXStablePriceDemargined,267889
Chinese Taipei,Taiwan League Division 2,10000382,10011,TXStablePriceDemargined,14703
Chinese Taipei,Taiwan Mulan Football League,10000148,10011,TXStablePriceDemargined,222742
Colombia,Copa Colombia,613,10011,TXStablePriceDemargined,568253
Colombia,Liga Femenina,1528,10011,TXStablePriceDemargined,468205
Colombia,Primera A,91,10011,TXStablePriceDemargined,3231935
Colombia,Primera B,448,10011,TXStablePriceDemargined,1387724
Colombia,Regional League,50872,10011,TXStablePriceDemargined,11757
Colombia,Super Copa Juvenil,10007590,10011,TXStablePriceDemargined,37408
Colombia,Supercup,10012529,10011,TXStablePriceDemargined,21261
Costa Rica,Copa Costa Rica,1150,10011,TXStablePriceDemargined,167466
Costa Rica,Liga de Ascenso,752,10011,TXStablePriceDemargined,783406
Costa Rica,Primera Division,50204,10011,TXStablePriceDemargined,126231
Costa Rica,Primera Division,315,10011,TXStablePriceDemargined,1134106
Costa Rica,U19 League,10020287,10011,TXStablePriceDemargined,403
Costa Rica,U21 League,10010697,10011,TXStablePriceDemargined,30139
Cote d'Ivoire,Ligue 1,530,10011,TXStablePriceDemargined,9696
Cote d'Ivoire,Ligue 2,10006722,10011,TXStablePriceDemargined,21
Croatia,1. HNL Juniori,1094,10011,TXStablePriceDemargined,334188
Croatia,First League Women,681,10011,TXStablePriceDemargined,19896
Croatia,First NL,62,10011,TXStablePriceDemargined,678342
Croatia,HNL,61,10011,TXStablePriceDemargined,898653
Croatia,HR Nogometni Cup,178,10011,TXStablePriceDemargined,174840
Croatia,Second NL,10008263,10011,TXStablePriceDemargined,291617
Croatia,Third NL,687,10011,TXStablePriceDemargined,10897
Croatia,U19 Cup,10014293,10011,TXStablePriceDemargined,10687
Cuba,Primera Division,567,10011,TXStablePriceDemargined,10
Curacao,Curacao Sekshon Pagá,585,10011,TXStablePriceDemargined,5196
Cyprus,1. Division,75,10011,TXStablePriceDemargined,1441751
Cyprus,2. Division B1,486,10011,TXStablePriceDemargined,276959
Cyprus,3. Division,663,10011,TXStablePriceDemargined,2
Cyprus,Cup,271,10011,TXStablePriceDemargined,180392
Cyprus,Super Cup,571,10011,TXStablePriceDemargined,4129
Cyprus,Super Cup Women,10010911,10011,TXStablePriceDemargined,66
Cyprus,Women's Cup,1345,10011,TXStablePriceDemargined,2970
Cyprus,Women's First Division,976,10011,TXStablePriceDemargined,17689
Czech Republic,1. Liga U19,1071,10011,TXStablePriceDemargined,873060
Czech Republic,1. Liga Women,330,10011,TXStablePriceDemargined,48468
Czech Republic,2. Liga Women,653,10011,TXStablePriceDemargined,1400
Czech Republic,3. liga,84,10011,TXStablePriceDemargined,2396219
Czech Republic,4. liga,633,10011,TXStablePriceDemargined,190303
Czech Republic,5. liga,50377,10011,TXStablePriceDemargined,1444
Czech Republic,Cup,199,10011,TXStablePriceDemargined,382244
Czech Republic,Czech Liga,82,10011,TXStablePriceDemargined,1805667
Czech Republic,FNL,83,10011,TXStablePriceDemargined,1178112
Denmark,1st Division,39,10011,TXStablePriceDemargined,1279088
Denmark,1st Division Women,450,10011,TXStablePriceDemargined,3034
Denmark,2. Division Women,10004431,10011,TXStablePriceDemargined,22989
Denmark,2nd Division,40,10011,TXStablePriceDemargined,656899
Denmark,3. Division,10003390,10011,TXStablePriceDemargined,167977
Denmark,Cup Women,531,10011,TXStablePriceDemargined,53638
Denmark,DBU Pokalen,181,10011,TXStablePriceDemargined,395681
Denmark,Denmark Series,632,10011,TXStablePriceDemargined,204657
Denmark,Elitedivisionen Women,333,10011,TXStablePriceDemargined,139558
Denmark,Future Cup,1316,10011,TXStablePriceDemargined,121237
Denmark,Superliga,30,10011,TXStablePriceDemargined,2330676
Denmark,U19 Ligaen,1072,10011,TXStablePriceDemargined,167179
Denmark,U21 Ligaen,10008288,10011,TXStablePriceDemargined,6456
Denmark,Women's Play-offs 1/2,1149,10011,TXStablePriceDemargined,34
Denmark,Women's Play-offs 2/3,10007102,10011,TXStablePriceDemargined,571
Dominica,Premier League,1134,10011,TXStablePriceDemargined,12813
Dominica,Premier President Cup,10023122,10011,TXStablePriceDemargined,1814
Dominican Republic,Liga Mayor,547,10011,TXStablePriceDemargined,77631
Ecuador,Copa Ecuador,2032,10011,TXStablePriceDemargined,165093
Ecuador,Liga Pro,165,10011,TXStablePriceDemargined,1698483
Ecuador,Primera B,447,10011,TXStablePriceDemargined,511470
Ecuador,Supercopa de Ecuador,2042,10011,TXStablePriceDemargined,23221
Ecuador,Superliga Femenina,10007608,10011,TXStablePriceDemargined,45876
Egypt,Cup,700,10011,TXStablePriceDemargined,213113
Egypt,League Cup,10006388,10011,TXStablePriceDemargined,716898
Egypt,Premier League,206,10011,TXStablePriceDemargined,2454056
Egypt,Premier League Women,10000486,10011,TXStablePriceDemargined,15445
Egypt,Second Division A,10000235,10011,TXStablePriceDemargined,1013684
Egypt,Second Division B,10011745,10011,TXStablePriceDemargined,708343
Egypt,Super Cup,744,10011,TXStablePriceDemargined,36061
El Salvador,Copa El Salvador,1622,10011,TXStablePriceDemargined,39016
El Salvador,Liga Feminina,50853,10011,TXStablePriceDemargined,19052
El Salvador,Primera Division,378,10011,TXStablePriceDemargined,1129045
El Salvador,Reserve League,50229,10011,TXStablePriceDemargined,457000
El Salvador,Segunda Division,50860,10011,TXStablePriceDemargined,23
England,Alan Turvey Trophy,1340,10011,TXStablePriceDemargined,61113
England,Central League,1192,10011,TXStablePriceDemargined,118218
England,Central League Cup,1294,10011,TXStablePriceDemargined,72925
England,Championship,70,10011,TXStablePriceDemargined,6812819
England,Community Shield,173,10011,TXStablePriceDemargined,16462
England,Conference N / S,302,10011,TXStablePriceDemargined,3156630
England,Conference National,71,10011,TXStablePriceDemargined,2280856
England,Counties Leagues,10000453,10011,TXStablePriceDemargined,1
England,FA Cup,93,10011,TXStablePriceDemargined,1427284
England,FA Cup Women,498,10011,TXStablePriceDemargined,149772
England,FA Trophy,683,10011,TXStablePriceDemargined,386544
England,FA WNL Cup,10005803,10011,TXStablePriceDemargined,14623
England,Football League Trophy,96,10011,TXStablePriceDemargined,934479
England,League Cup,95,10011,TXStablePriceDemargined,986724
England,League One,15,10011,TXStablePriceDemargined,3917889
England,League Two,32,10011,TXStablePriceDemargined,2865434
England,National League Cup,10018498,10011,TXStablePriceDemargined,364246
England,Non League Div One,308,10011,TXStablePriceDemargined,879973
England,Non League Premier,306,10011,TXStablePriceDemargined,1362053
England,Premier League,8,10011,TXStablePriceDemargined,6702375
England,Premier League 2,1592,10011,TXStablePriceDemargined,1457733
England,Premier League Cup,1167,10011,TXStablePriceDemargined,652232
England,Professional Development League,1191,10011,TXStablePriceDemargined,1830970
England,Super League Women Promotion/Relegation,10028386,10011,TXStablePriceDemargined,14
England,WSL Cup Women,1006,10011,TXStablePriceDemargined,143072
England,Women's National League - Division One,570,10011,TXStablePriceDemargined,40725
England,Women's National League - Premier Division,327,10011,TXStablePriceDemargined,3358
England,Women's Super League,886,10011,TXStablePriceDemargined,894318
England,Women's Super League 2,1330,10011,TXStablePriceDemargined,377846
Estonia,Cup,198,10011,TXStablePriceDemargined,78491
Estonia,Esiliiga A,112,10011,TXStablePriceDemargined,599991
Estonia,Esiliiga B,1108,10011,TXStablePriceDemargined,315599
Estonia,II Liiga,783,10011,TXStablePriceDemargined,1
Estonia,Meistriliiga,111,10011,TXStablePriceDemargined,848847
Estonia,Meistriliiga Women,348,10011,TXStablePriceDemargined,67556
Estonia,Play-offs 1/2,972,10011,TXStablePriceDemargined,9440
Estonia,Play-offs 2/3,973,10011,TXStablePriceDemargined,7119
Estonia,Play-offs 3/4,1179,10011,TXStablePriceDemargined,49
Estonia,Super Cup,714,10011,TXStablePriceDemargined,1262
Estonia,Super Cup Women,813,10011,TXStablePriceDemargined,1047
Estonia,U19 Eliitliiga Esiliiga,1343,10011,TXStablePriceDemargined,20878
Estonia,Women's Cup,1051,10011,TXStablePriceDemargined,21700
Ethiopia,Cup,50632,10011,TXStablePriceDemargined,12323
Ethiopia,Higher League,10014394,10011,TXStablePriceDemargined,64183
Ethiopia,Premier League,880,10011,TXStablePriceDemargined,864758
Ethiopia,Premier League Women,10008794,10011,TXStablePriceDemargined,48119
Europe,All-Island Cup,10009914,10011,TXStablePriceDemargined,187
Europe,Baltic Women's League,1691,10011,TXStablePriceDemargined,1026
Europe,Premier League International Cup,1423,10011,TXStablePriceDemargined,368653
Europe,UEFA Champions League,10,10011,TXStablePriceDemargined,4637655
Europe,UEFA Europa Conference League,10003292,10011,TXStablePriceDemargined,3021746
Europe,UEFA Europa League,18,10011,TXStablePriceDemargined,3868482
Europe,UEFA Super Cup,211,10011,TXStablePriceDemargined,22753
Europe,UEFA Women's Champions League,336,10011,TXStablePriceDemargined,1116209
Europe,UEFA Women's Europa Cup,10022848,10011,TXStablePriceDemargined,533857
Europe,UEFA Youth League,1154,10011,TXStablePriceDemargined,1548368
European Cup,Arena Cup,1673,10011,TXStablePriceDemargined,55904
European Cup,Premier League Summer Series,10009495,10011,TXStablePriceDemargined,25253
European Cup,Tipsport Liga,1505,10011,TXStablePriceDemargined,123909
Faroe Islands,1. Deild,384,10011,TXStablePriceDemargined,25960
Faroe Islands,1. Deild Women,332,10011,TXStablePriceDemargined,1799
Faroe Islands,Logmanssteypid,478,10011,TXStablePriceDemargined,24342
Faroe Islands,Meistaradeildin,81,10011,TXStablePriceDemargined,267661
Fiji,Battle of the Giants,1733,10011,TXStablePriceDemargined,11343
Fiji,Inter District Championship,1735,10011,TXStablePriceDemargined,40454
Fiji,National Football League,591,10011,TXStablePriceDemargined,46054
Fiji,Super Cup,50848,10011,TXStablePriceDemargined,2086
Finland,A-Junior League,1328,10011,TXStablePriceDemargined,33076
Finland,Kakkonen,41,10011,TXStablePriceDemargined,664601
Finland,Kansallinen Cup,604,10011,TXStablePriceDemargined,17554
Finland,Kansallinen Liiga,149,10011,TXStablePriceDemargined,112838
Finland,Kolmonen,1515,10011,TXStablePriceDemargined,835793
Finland,League Cup,252,10011,TXStablePriceDemargined,209156
Finland,Naisten Kakkonen,10008091,10011,TXStablePriceDemargined,42
Finland,Play-offs 1/2,974,10011,TXStablePriceDemargined,20221
Finland,Play-offs 2/3,975,10011,TXStablePriceDemargined,9823
Finland,SM Suomen Cup Women,476,10011,TXStablePriceDemargined,7556
Finland,Suomen Cup,179,10011,TXStablePriceDemargined,434325
Finland,U20 Ykkonen League,10012508,10011,TXStablePriceDemargined,605
Finland,U21 League,10012467,10011,TXStablePriceDemargined,1155
Finland,Veikkausliiga,22,10011,TXStablePriceDemargined,1612352
Finland,Ykkonen,35,10011,TXStablePriceDemargined,572961
Finland,Ykkonen Women,413,10011,TXStablePriceDemargined,17190
Finland,Ykkoscup,10006509,10011,TXStablePriceDemargined,104534
Finland,Ykkosliiga,10015484,10011,TXStablePriceDemargined,608033
France,Championnat National U19,951,10011,TXStablePriceDemargined,385160
France,Coupe de France,177,10011,TXStablePriceDemargined,822689
France,Coupe de France Féminine,535,10011,TXStablePriceDemargined,31447
France,Coupe de la LFFP,10023399,10011,TXStablePriceDemargined,12539
France,Feminine Division 1,328,10011,TXStablePriceDemargined,445978
France,Feminine Division 2,363,10011,TXStablePriceDemargined,23232
France,Ligue 1,16,10011,TXStablePriceDemargined,4675340
France,Ligue 2,17,10011,TXStablePriceDemargined,2505749
France,National 1,57,10011,TXStablePriceDemargined,1431281
France,National 2,354,10011,TXStablePriceDemargined,490775
France,National 3,557,10011,TXStablePriceDemargined,75566
France,Play-offs 2/3,1556,10011,TXStablePriceDemargined,19123
France,Trophée des Champions,312,10011,TXStablePriceDemargined,24875
Gambia,Cup,50879,10011,TXStablePriceDemargined,16
Gambia,Division 2,50877,10011,TXStablePriceDemargined,3872
Gambia,GFA League,809,10011,TXStablePriceDemargined,98290
Georgia,David Kipiani Cup,203,10011,TXStablePriceDemargined,46339
Georgia,Erovnuli Liga,166,10011,TXStablePriceDemargined,839341
Georgia,Erovnuli Liga 2,761,10011,TXStablePriceDemargined,431281
Georgia,Liga 3,1100,10011,TXStablePriceDemargined,16107
Georgia,Play-offs 1/2,937,10011,TXStablePriceDemargined,12162
Georgia,Play-offs 2/3,1644,10011,TXStablePriceDemargined,6935
Germany,2. Bundesliga,11,10011,TXStablePriceDemargined,4293603
Germany,2. Bundesliga Women,323,10011,TXStablePriceDemargined,16
Germany,3. Liga,622,10011,TXStablePriceDemargined,2313769
Germany,Bundesliga,9,10011,TXStablePriceDemargined,5237242
Germany,DFB Pokal,104,10011,TXStablePriceDemargined,725771
Germany,DFB Pokal Women,372,10011,TXStablePriceDemargined,79575
Germany,Frauen Bundesliga,290,10011,TXStablePriceDemargined,863393
Germany,Oberliga,366,10011,TXStablePriceDemargined,7648
Germany,Play-offs 1/2,931,10011,TXStablePriceDemargined,2187
Germany,Play-offs 2/3,932,10011,TXStablePriceDemargined,791
Germany,Regionalliga,55,10011,TXStablePriceDemargined,293568
Germany,Super Cup,638,10011,TXStablePriceDemargined,15018
Germany,Supercup der Frauen,10017886,10011,TXStablePriceDemargined,3485
Germany,U19 Bundesliga,945,10011,TXStablePriceDemargined,4045
Ghana,Cup,1684,10011,TXStablePriceDemargined,3259
Ghana,Division 1,50587,10011,TXStablePriceDemargined,44385
Ghana,Premier League,487,10011,TXStablePriceDemargined,360758
Gibraltar,Premier Division,1141,10011,TXStablePriceDemargined,2229
Greece,Amateur Cup,50070,10011,TXStablePriceDemargined,8
Greece,Cup,168,10011,TXStablePriceDemargined,414691
Greece,EPSA Cup,50265,10011,TXStablePriceDemargined,638
Greece,EPSI Cup,50687,10011,TXStablePriceDemargined,1698
Greece,Gamma Ethniki,140,10011,TXStablePriceDemargined,815
Greece,Panelinio Protathlima,617,10011,TXStablePriceDemargined,11682
Greece,Super Cup,575,10011,TXStablePriceDemargined,9939
Greece,Super League,107,10011,TXStablePriceDemargined,2008062
Greece,Super League 2,1938,10011,TXStablePriceDemargined,735025
Greece,Super League K19,1838,10011,TXStablePriceDemargined,173048
Greece,Super League K19 Cup,10020010,10011,TXStablePriceDemargined,21527
Greece,U19 League 2,10008716,10011,TXStablePriceDemargined,96873
Grenada,Premier Division,584,10011,TXStablePriceDemargined,1
Guatemala,Liga Nacional,320,10011,TXStablePriceDemargined,1262358
Guatemala,Liga Nacional Women,50779,10011,TXStablePriceDemargined,988
Guatemala,Primera Division,746,10011,TXStablePriceDemargined,579853
Guatemala,Reserve League,50928,10011,TXStablePriceDemargined,18862
Guatemala,Segunda Division,10002113,10011,TXStablePriceDemargined,3366
Holland,Derde Divisie,826,10011,TXStablePriceDemargined,72389
Holland,Divisie 1 U19,1075,10011,TXStablePriceDemargined,37597
Holland,Divisie 3 U19,10018104,10011,TXStablePriceDemargined,45
Holland,Eerste Divisie,5,10011,TXStablePriceDemargined,3399924
Holland,Eredivisie,1,10011,TXStablePriceDemargined,4322252
Holland,Jeugdcup U21,10008795,10011,TXStablePriceDemargined,2090
Holland,KNVB Beker,103,10011,TXStablePriceDemargined,648861
Holland,KNVB Beker Vrouwen,541,10011,TXStablePriceDemargined,56886
Holland,Play-offs 1/2,286,10011,TXStablePriceDemargined,129977
Holland,Super Cup,170,10011,TXStablePriceDemargined,17572
Holland,Tweede Divisie,1484,10011,TXStablePriceDemargined,296797
Holland,U21 Divisie 1,10000403,10011,TXStablePriceDemargined,39170
Holland,U21 Divisie 2,10000404,10011,TXStablePriceDemargined,8298
Holland,U21 Divisie 3,10000405,10011,TXStablePriceDemargined,4992
Holland,U21 Divisie 4,10000406,10011,TXStablePriceDemargined,2058
Holland,Vrouwen Eredivisie,549,10011,TXStablePriceDemargined,365296
Honduras,Liga Nacional,463,10011,TXStablePriceDemargined,900523
Honduras,Liga de Ascenso,10002296,10011,TXStablePriceDemargined,39028
Honduras,Reserve League,10006757,10011,TXStablePriceDemargined,115862
Hong Kong,2nd Division,50464,10011,TXStablePriceDemargined,422223
Hong Kong,FA Cup,619,10011,TXStablePriceDemargined,29158
Hong Kong,FA Cup Junior Division,50854,10011,TXStablePriceDemargined,39054
Hong Kong,FA Cup U22,10021912,10011,TXStablePriceDemargined,27449
Hong Kong,HKFA 1st Division,657,10011,TXStablePriceDemargined,749947
Hong Kong,HKFA 3rd Division,50456,10011,TXStablePriceDemargined,74580
Hong Kong,League Cup,376,10011,TXStablePriceDemargined,43376
Hong Kong,Premier League,113,10011,TXStablePriceDemargined,646925
Hong Kong,Premier League U22,10018523,10011,TXStablePriceDemargined,373588
Hong Kong,Premier League Women,50072,10011,TXStablePriceDemargined,604
Hong Kong,Senior Shield,962,10011,TXStablePriceDemargined,39707
Hungary,Magyar Kupa,254,10011,TXStablePriceDemargined,156977
Hungary,NB I,67,10011,TXStablePriceDemargined,1116489
Hungary,NB II,68,10011,TXStablePriceDemargined,303852
Hungary,NB III,656,10011,TXStablePriceDemargined,83199
Hungary,Nöi Magyar Kupa,655,10011,TXStablePriceDemargined,18825
Hungary,Nöi NB I,360,10011,TXStablePriceDemargined,165972
Hungary,Nöi NB II,568,10011,TXStablePriceDemargined,620
Hungary,U19 League,1124,10011,TXStablePriceDemargined,113913
Iceland,1. Deild,38,10011,TXStablePriceDemargined,342191
Iceland,1. Deild Women,460,10011,TXStablePriceDemargined,108495
Iceland,2. Deild,544,10011,TXStablePriceDemargined,98179
Iceland,2. Deild Women,10007092,10011,TXStablePriceDemargined,5277
Iceland,3. Deild,1119,10011,TXStablePriceDemargined,109366
Iceland,4. Deild,1363,10011,TXStablePriceDemargined,113315
Iceland,5. Deild,10009544,10011,TXStablePriceDemargined,61521
Iceland,Besta deild,31,10011,TXStablePriceDemargined,2006708
Iceland,Besta deild Women,331,10011,TXStablePriceDemargined,256142
Iceland,Bose Tournament,10012826,10011,TXStablePriceDemargined,21765
Iceland,Cup,197,10011,TXStablePriceDemargined,194116
Iceland,Cup Women,470,10011,TXStablePriceDemargined,25668
Iceland,Fotbolti.net Cup,10009925,10011,TXStablePriceDemargined,2062
Iceland,League Cup,1112,10011,TXStablePriceDemargined,240830
